filename,reference_built_pixels,reference_built_pixels_with_valid_hisdac,valid_hisdac_coverage
MSA_16860_X112896_Y63616.tif,16639,16460,0.9892421419556464
MSA_16860_X112896_Y63744.tif,13808,13655,0.9889194669756662
MSA_16860_X112896_Y64128.tif,23477,22789,0.9706947224943562
MSA_16860_X112896_Y65280.tif,6068,5737,0.9454515491100857
MSA_16860_X113024_Y63232.tif,6655,6521,0.9798647633358377
MSA_16860_X113024_Y63744.tif,10440,10199,0.9769157088122605
MSA_16860_X113024_Y64000.tif,15215,14303,0.9400591521524811
MSA_16860_X113024_Y64256.tif,22450,22199,0.9888195991091314
MSA_16860_X113152_Y63488.tif,7690,7256,0.9435630689206762
MSA_16860_X113280_Y63744.tif,10188,10036,0.9850804868472713
MSA_16860_X113280_Y64000.tif,12491,11897,0.9524457609478825
MSA_16860_X113280_Y64640.tif,5836,5130,0.8790267306374229
MSA_16860_X113408_Y64128.tif,6727,6242,0.9279024825330756
MSA_16940_X55808_Y41984.tif,9263,8811,0.9512037136996654
MSA_16940_X55936_Y42112.tif,21066,19926,0.9458843634292224
MSA_16940_X56064_Y42112.tif,23643,22689,0.9596497906357061
MSA_17140_X112000_Y49152.tif,5491,5167,0.940994354398106
MSA_17140_X112128_Y48384.tif,7968,7508,0.9422690763052208
MSA_17140_X112256_Y47488.tif,9733,9377,0.9634234049111271
MSA_17140_X112384_Y47360.tif,6693,6341,0.9474077394292545
MSA_17140_X112384_Y48512.tif,6167,4375,0.7094211123723042
MSA_17140_X112384_Y48768.tif,6668,5828,0.8740251949610078
MSA_17140_X112512_Y47872.tif,6125,5811,0.948734693877551
MSA_17140_X112512_Y48384.tif,5749,5044,0.8773699773873718
MSA_17140_X112512_Y48640.tif,13147,12050,0.9165589107781242
MSA_17140_X112512_Y48768.tif,13012,12257,0.9419766369505073
MSA_17140_X112512_Y49024.tif,10706,8535,0.7972165141042407
MSA_17140_X112512_Y49280.tif,10225,9753,0.9538386308068459
MSA_17140_X112640_Y49152.tif,14527,12181,0.8385076065257796
MSA_17140_X112768_Y47616.tif,16454,16133,0.9804910660021879
MSA_17140_X112768_Y47872.tif,17835,17491,0.9807120829828988
MSA_17140_X112768_Y48000.tif,14377,13972,0.9718300062599986
MSA_17140_X112768_Y48384.tif,24931,24283,0.9740082628053427
MSA_17140_X112768_Y48640.tif,31943,31562,0.9880725041480136
MSA_17140_X112768_Y49024.tif,12187,9017,0.7398867645852137
MSA_17140_X112768_Y49152.tif,16866,13347,0.7913553895410885
MSA_17140_X112768_Y49664.tif,7639,6917,0.9054850111271109
MSA_17140_X112896_Y48000.tif,26155,25089,0.9592429745746511
MSA_17140_X112896_Y48128.tif,24466,23138,0.9457205918417395
MSA_17140_X112896_Y48640.tif,28473,27817,0.9769606293681734
MSA_17140_X112896_Y49152.tif,27945,25623,0.9169082125603865
MSA_17140_X112896_Y49664.tif,9056,7962,0.879196113074205
MSA_17140_X113024_Y47616.tif,12678,11720,0.9244360309197034
MSA_17140_X113024_Y47872.tif,24455,21710,0.8877530157432018
MSA_17140_X113024_Y48512.tif,27199,25099,0.922791279091143
MSA_17140_X113024_Y48768.tif,29964,27169,0.9067213990121479
MSA_17140_X113024_Y49024.tif,24345,23761,0.9760115013349764
MSA_17140_X113024_Y49152.tif,24217,23588,0.97402651030268
MSA_17140_X113024_Y49408.tif,15168,13744,0.9061181434599156
MSA_17140_X113024_Y49664.tif,6369,5208,0.8177107866227037
MSA_17140_X113152_Y47744.tif,23351,23030,0.9862532653847801
MSA_17140_X113152_Y48128.tif,26808,19074,0.7115040286481648
MSA_17140_X113152_Y48256.tif,29318,25127,0.8570502762807831
MSA_17140_X113152_Y48512.tif,31359,28556,0.910615772186613
MSA_17140_X113152_Y49024.tif,21790,21236,0.9745754933455714
MSA_17140_X113152_Y49280.tif,14641,13646,0.9320401611911755
MSA_17140_X113152_Y49408.tif,13699,12483,0.9112343966712899
MSA_17140_X113280_Y47360.tif,19696,17878,0.9076969943135662
MSA_17140_X113280_Y47488.tif,11931,10027,0.8404157237448663
MSA_17140_X113280_Y48000.tif,24619,19029,0.772939599496324
MSA_17140_X113280_Y48640.tif,35927,34622,0.963676343696941
MSA_17140_X113280_Y48768.tif,28421,27477,0.966785123676155
MSA_17140_X113280_Y48896.tif,21613,20681,0.9568778050247536
MSA_17140_X113280_Y49152.tif,14177,13427,0.9470974112999929
MSA_17140_X113408_Y47232.tif,22738,21721,0.9552731110915648
MSA_17140_X113408_Y47360.tif,18286,16633,0.9096029749535164
MSA_17140_X113408_Y47488.tif,10931,9229,0.8442960387887659
MSA_17140_X113408_Y47616.tif,14391,13703,0.9521923424362448
MSA_17140_X113408_Y48128.tif,28486,23062,0.8095906761216036
MSA_17140_X113408_Y48512.tif,34666,33597,0.9691628685167022
MSA_17140_X113408_Y49408.tif,6025,5607,0.9306224066390042
MSA_17140_X113536_Y47232.tif,12998,12447,0.9576088629019849
MSA_17140_X113536_Y47360.tif,10943,10237,0.9354838709677419
MSA_17140_X113536_Y48000.tif,29886,28185,0.9430837181288898
MSA_17140_X113536_Y48128.tif,29082,26030,0.8950553607042157
MSA_17140_X113536_Y48256.tif,25568,23002,0.8996401752190237
MSA_17140_X113536_Y48640.tif,16775,15931,0.9496870342771982
MSA_17140_X113536_Y49152.tif,6984,6629,0.9491695303550973
MSA_17140_X113536_Y49280.tif,8496,8325,0.9798728813559322
MSA_17140_X113664_Y47488.tif,4993,4197,0.8405768075305428
MSA_17140_X113664_Y47872.tif,21851,20296,0.9288362088691593
MSA_17140_X113664_Y48128.tif,26984,25664,0.9510821227394012
MSA_17140_X113792_Y47744.tif,11150,9809,0.8797309417040359
MSA_17140_X113792_Y47872.tif,18064,17123,0.9479074402125776
MSA_17140_X113792_Y48640.tif,15740,15186,0.9648030495552732
MSA_17140_X113920_Y47616.tif,11184,10650,0.9522532188841202
MSA_17140_X113920_Y47872.tif,12758,12393,0.9713905000783822
MSA_17140_X113920_Y48384.tif,21533,21317,0.9899688849672595
MSA_17140_X113920_Y48640.tif,8357,7968,0.9534521957640302
MSA_17140_X114048_Y48128.tif,6459,6017,0.9315683542344017
MSA_17140_X114048_Y48256.tif,9578,9275,0.9683650031321779
MSA_17140_X114048_Y48768.tif,7622,6906,0.9060614012070323
MSA_17140_X114176_Y47104.tif,5402,4999,0.9253980007404665
MSA_17140_X114176_Y48768.tif,7249,6720,0.9270244171609877
MSA_17140_X114304_Y49280.tif,6614,6286,0.9504082249773208
MSA_17140_X114432_Y48896.tif,5004,4627,0.9246602717825739
MSA_17140_X114432_Y49152.tif,5827,5471,0.9389050969624163
MSA_17140_X114816_Y48896.tif,5354,4645,0.8675756443780351
MSA_17140_X115072_Y49536.tif,4894,4080,0.8336738863914998
MSA_17660_X28032_Y12800.tif,5354,4928,0.9204333208815839
MSA_17660_X28160_Y12672.tif,4841,4136,0.8543689320388349
MSA_17660_X28160_Y12928.tif,12962,12499,0.9642802036722729
MSA_17660_X28288_Y12928.tif,10228,9500,0.9288228392647634
MSA_17660_X28288_Y13184.tif,11645,10875,0.9338772005152426
MSA_17660_X28416_Y12672.tif,5417,5035,0.9294812626915266
MSA_17660_X28544_Y12928.tif,16980,16506,0.9720848056537102
MSA_17780_X78592_Y81536.tif,4692,3865,0.8237425404944586
MSA_17780_X79232_Y82176.tif,22408,22012,0.982327740092824
MSA_17780_X79232_Y82560.tif,9517,8079,0.848901964904907
MSA_17780_X79360_Y82432.tif,29220,27690,0.9476386036960985
MSA_17780_X79360_Y82560.tif,22935,21494,0.9371702637889688
MSA_17780_X79488_Y82304.tif,10809,10584,0.9791840133222315
MSA_17780_X79488_Y82432.tif,17491,17143,0.9801040535132354
MSA_17780_X79488_Y82688.tif,14928,14642,0.9808413719185424
MSA_17780_X79616_Y82432.tif,4340,4130,0.9516129032258065
MSA_17900_X124416_Y66944.tif,6082,5409,0.8893456099967116
MSA_17900_X124544_Y66944.tif,6971,6124,0.8784966288911203
MSA_17900_X124672_Y66816.tif,5603,4856,0.8666785650544351
MSA_17900_X124800_Y65920.tif,7289,6952,0.9537659486898066
MSA_17900_X124800_Y66688.tif,6212,5424,0.8731487443657437
MSA_17900_X124928_Y65792.tif,5516,4957,0.898658448150834
MSA_17900_X124928_Y65920.tif,7970,7536,0.9455457967377666
MSA_17900_X124928_Y66432.tif,6040,5770,0.9552980132450332
MSA_17900_X125056_Y66048.tif,5672,5605,0.9881875881523272
MSA_17900_X125056_Y66304.tif,5697,5530,0.9706863261365631
MSA_17900_X125184_Y66432.tif,13929,13127,0.94242228444253
MSA_17900_X125184_Y66560.tif,11102,9539,0.8592145559358674
MSA_17900_X125184_Y66688.tif,8590,7419,0.8636786961583236
MSA_17900_X125312_Y65792.tif,8348,8114,0.9719693339722089
MSA_17900_X125312_Y66176.tif,8575,8091,0.9435568513119533
MSA_17900_X125440_Y65920.tif,19873,19419,0.9771549338298193
MSA_17900_X125440_Y66176.tif,14745,13374,0.9070193285859613
MSA_17900_X125440_Y66304.tif,14642,13544,0.9250102445021172
MSA_17900_X125568_Y66048.tif,22358,20472,0.9156454065658824
MSA_17900_X125568_Y66176.tif,21415,18899,0.88251225776325
MSA_17900_X125696_Y66176.tif,24843,22776,0.9167974882260597
MSA_17900_X125696_Y66560.tif,15030,12915,0.8592814371257484
MSA_17900_X125696_Y66688.tif,11693,10939,0.9355169759685282
MSA_17900_X125824_Y66176.tif,26848,25863,0.963311978545888
MSA_17900_X125824_Y66688.tif,9818,8736,0.889794255449175
MSA_17900_X125952_Y65792.tif,5979,5306,0.8874393711322963
MSA_17900_X125952_Y66048.tif,26086,25572,0.9802959441846201
MSA_17900_X125952_Y66176.tif,36175,35625,0.9847961299239807
MSA_17900_X126080_Y66048.tif,31801,31257,0.9828936196974938
MSA_17900_X126080_Y66176.tif,39191,38249,0.9759638692556964
MSA_17900_X126080_Y66304.tif,33918,32014,0.9438646146588832
MSA_17900_X126080_Y66432.tif,15868,14084,0.8875724729014368
MSA_17900_X126208_Y65664.tif,25185,24806,0.9849513599364701
MSA_17900_X126208_Y66304.tif,24703,22288,0.902238594502692
MSA_17900_X126208_Y66432.tif,15773,14569,0.9236670259303874
MSA_17900_X126336_Y66176.tif,7432,4892,0.6582346609257266
MSA_17900_X126464_Y65920.tif,4903,4583,0.9347338364266775
MSA_17900_X126720_Y65408.tif,8095,7588,0.9373687461395923
MSA_18020_X108800_Y48512.tif,3521,2007,0.570008520306731
MSA_18020_X108928_Y48512.tif,4957,4355,0.8785555779705467
MSA_18020_X108928_Y48640.tif,4884,4516,0.9246519246519247
MSA_18020_X108928_Y48896.tif,5675,5335,0.9400881057268723
MSA_18020_X109056_Y48640.tif,6320,5935,0.9390822784810127
MSA_18020_X109184_Y48768.tif,18124,17530,0.9672257779739571
MSA_18020_X109184_Y48896.tif,21423,20568,0.9600896233020585
MSA_18020_X109184_Y49024.tif,7764,7150,0.9209170530654301
MSA_18880_X109952_Y81664.tif,4149,2185,0.5266329235960472
MSA_18880_X110080_Y81664.tif,6378,2984,0.4678582627783004
MSA_18880_X110208_Y80384.tif,6194,2097,0.3385534388117533
MSA_18880_X110208_Y80512.tif,6714,2296,0.3419719988084599
MSA_18880_X110208_Y80640.tif,4150,1180,0.28433734939759037
MSA_18880_X110208_Y81664.tif,21585,16739,0.7754922399814687
MSA_18880_X110336_Y80256.tif,11174,4242,0.37963128691605513
MSA_18880_X110336_Y80640.tif,8485,3632,0.4280494991160872
MSA_18880_X110336_Y81536.tif,19289,14217,0.7370522059204728
MSA_18880_X110592_Y81280.tif,4154,2135,0.5139624458353395
MSA_18880_X111872_Y80512.tif,5399,4812,0.8912761622522689
MSA_19100_X75008_Y74368.tif,9683,9281,0.9584839409273985
MSA_19100_X75136_Y73728.tif,6969,6500,0.9327019658487588
MSA_19100_X75136_Y75648.tif,8912,8648,0.9703770197486535
MSA_19100_X75264_Y74624.tif,9804,9339,0.9525703794369645
MSA_19100_X75392_Y73728.tif,6922,6357,0.9183761918520659
MSA_19100_X75392_Y73856.tif,8870,8353,0.9417136414881624
MSA_19100_X75648_Y73984.tif,11909,11631,0.9766563103535142
MSA_19100_X75648_Y74368.tif,6611,6332,0.9577976100438663
MSA_19100_X75776_Y73472.tif,5716,5200,0.9097270818754374
MSA_19100_X75776_Y73856.tif,7864,7653,0.9731688708036622
MSA_19100_X75904_Y74112.tif,13135,12985,0.9885801294251998
MSA_19100_X75904_Y74368.tif,17676,15260,0.8633174926453949
MSA_19100_X76032_Y73600.tif,7823,7648,0.9776300651923815
MSA_19100_X76032_Y74240.tif,22208,21510,0.9685698847262247
MSA_19100_X76032_Y75264.tif,8508,8105,0.9526328161730137
MSA_19100_X76096_Y74752.tif,40974,40426,0.9866256650558891
MSA_19100_X76160_Y75904.tif,12774,12037,0.9423046813840614
MSA_19100_X76288_Y73216.tif,4289,3919,0.9137328048496153
MSA_19100_X76288_Y74368.tif,29906,29577,0.9889988631043938
MSA_19100_X76288_Y74752.tif,31263,30031,0.9605923935642773
MSA_19100_X76288_Y75136.tif,18384,18160,0.9878154917319408
MSA_19100_X76288_Y75648.tif,6462,5818,0.9003404518724853
MSA_19100_X76416_Y73728.tif,21507,20662,0.9607104663597898
MSA_19100_X76416_Y73984.tif,38213,38101,0.9970690602674482
MSA_19100_X76416_Y74496.tif,28448,28314,0.9952896512935883
MSA_19100_X76544_Y72576.tif,5127,4608,0.8987712112346401
MSA_19100_X76544_Y73600.tif,16310,14953,0.9167995095033722
MSA_19100_X76544_Y73728.tif,25378,24700,0.9732839467255103
MSA_19100_X76544_Y73984.tif,44351,44210,0.9968208157651463
MSA_19100_X76544_Y74112.tif,42878,42630,0.9942161481412379
MSA_19100_X76544_Y74752.tif,29271,29017,0.9913224693382529
MSA_19100_X76544_Y75136.tif,13849,13690,0.9885190266445231
MSA_19100_X76672_Y73088.tif,5873,5374,0.9150349054997446
MSA_19100_X76672_Y73856.tif,34526,34467,0.9982911429067949
MSA_19100_X76736_Y74176.tif,40172,39801,0.9907647117395201
MSA_19100_X76800_Y72192.tif,6129,5548,0.9052047642356013
MSA_19100_X76800_Y73472.tif,8124,7857,0.9671344165435746
MSA_19100_X76800_Y74624.tif,37856,37691,0.9956413778529163
MSA_19100_X76800_Y75520.tif,6782,6570,0.9687407844293718
MSA_19100_X76928_Y72576.tif,11739,11230,0.9566402589658404
MSA_19100_X76928_Y73728.tif,22517,22229,0.9872096638095661
MSA_19100_X76928_Y73984.tif,34951,34665,0.9918171153901176
MSA_19100_X76928_Y74112.tif,41703,41604,0.9976260700669016
MSA_19100_X76928_Y75008.tif,34897,34691,0.994096913774823
MSA_19100_X77056_Y72832.tif,16675,15754,0.9447676161919041
MSA_19100_X77056_Y73344.tif,31818,31491,0.989722798415991
MSA_19100_X77056_Y73472.tif,29258,28986,0.9907033973614054
MSA_19100_X77056_Y73856.tif,18996,17377,0.9147715308485997
MSA_19100_X77056_Y73984.tif,19571,17855,0.9123192478667416
MSA_19100_X77056_Y74112.tif,24930,24330,0.9759326113116726
MSA_19100_X77056_Y74560.tif,34575,33955,0.9820679681851049
MSA_19100_X77184_Y74368.tif,20920,19606,0.9371892925430211
MSA_19100_X77184_Y75008.tif,9594,9434,0.9833229101521784
MSA_19100_X77312_Y72832.tif,6792,6357,0.9359540636042403
MSA_19100_X77312_Y72960.tif,7979,7663,0.9603960396039604
MSA_19100_X77312_Y73344.tif,17486,16754,0.9581379389225666
MSA_19100_X77312_Y73472.tif,26075,25133,0.9638734419942474
MSA_19100_X77312_Y74880.tif,14685,14429,0.9825672454885938
MSA_19100_X77312_Y75008.tif,8452,8148,0.9640321817321345
MSA_19100_X77312_Y75776.tif,6376,6169,0.967534504391468
MSA_19100_X77440_Y72448.tif,5785,4877,0.8430423509075194
MSA_19100_X77440_Y72704.tif,6791,6229,0.9172434103961125
MSA_19100_X77440_Y73344.tif,6563,5712,0.870333688861801
MSA_19100_X77440_Y74752.tif,13503,12887,0.9543805080352514
MSA_19100_X77440_Y74880.tif,21417,21154,0.987720035485829
MSA_19100_X77440_Y75136.tif,18015,17524,0.9727449347765751
MSA_19100_X77440_Y75264.tif,10000,9357,0.9357
MSA_19100_X77568_Y72704.tif,5234,4975,0.9505158578525029
MSA_19100_X77568_Y72832.tif,16151,15922,0.9858213113739087
MSA_19100_X77568_Y72960.tif,19169,18852,0.9834628827794877
MSA_19100_X77568_Y73216.tif,12726,12260,0.9633820524909634
MSA_19100_X77568_Y73728.tif,29889,29151,0.9753086419753086
MSA_19100_X77568_Y74112.tif,22353,21385,0.9566948508030242
MSA_19100_X77568_Y74624.tif,21452,20562,0.9585120268506433
MSA_19100_X77568_Y74752.tif,23407,22699,0.9697526380997138
MSA_19100_X77568_Y75392.tif,11468,11343,0.9891001046389954
MSA_19100_X77696_Y73216.tif,23895,23517,0.984180790960452
MSA_19100_X77696_Y73472.tif,33084,32798,0.9913553379276991
MSA_19100_X77696_Y73536.tif,40305,40115,0.9952859446718769
MSA_19100_X77696_Y73728.tif,40292,39774,0.987143849895761
MSA_19100_X77696_Y74112.tif,30792,29089,0.9446934268641205
MSA_19100_X77696_Y74368.tif,26492,25297,0.9548920428808697
MSA_19100_X77696_Y74880.tif,27226,26577,0.9761624917358407
MSA_19100_X77760_Y73536.tif,39141,38894,0.993689481617741
MSA_19100_X77760_Y73600.tif,39264,38730,0.9863997555012225
MSA_19100_X77760_Y73984.tif,44721,44580,0.9968471188032468
MSA_19100_X77760_Y74304.tif,31844,30946,0.9718000251224721
MSA_19100_X77824_Y73472.tif,34527,34221,0.9911373707533235
MSA_19100_X77824_Y73536.tif,38916,38589,0.9915972864631514
MSA_19100_X77824_Y73664.tif,42715,42302,0.9903312653634555
MSA_19100_X77824_Y73856.tif,42777,42577,0.9953245903172265
MSA_19100_X77824_Y74048.tif,42990,42027,0.9775994417306351
MSA_19100_X77824_Y74240.tif,37058,35604,0.9607642074585785
MSA_19100_X77824_Y74304.tif,35211,34399,0.976939024736588
MSA_19100_X77824_Y74368.tif,31634,30778,0.9729405070493773
MSA_19100_X77824_Y75392.tif,11938,11162,0.9349974870162506
MSA_19100_X77888_Y73728.tif,41448,40957,0.9881538313066975
MSA_19100_X77888_Y73792.tif,41634,41222,0.9901042417255128
MSA_19100_X77888_Y74112.tif,43772,43050,0.9835054372658321
MSA_19100_X77888_Y74176.tif,44414,43520,0.9798712117800693
MSA_19100_X77888_Y74240.tif,43066,42109,0.9777782937816375
MSA_19100_X77888_Y74304.tif,39591,38892,0.9823444722285368
MSA_19100_X77888_Y74368.tif,35771,35015,0.9788655614883565
MSA_19100_X77952_Y73344.tif,39223,38938,0.9927338551360171
MSA_19100_X77952_Y73856.tif,41200,40323,0.9787135922330097
MSA_19100_X77952_Y73920.tif,38625,37709,0.976284789644013
MSA_19100_X77952_Y74304.tif,43759,43371,0.9911332525880391
MSA_19100_X77952_Y74368.tif,38920,38387,0.9863052415210689
MSA_19100_X77952_Y74496.tif,27841,27114,0.973887432204303
MSA_19100_X77952_Y75008.tif,17336,16848,0.9718504845408399
MSA_19100_X78016_Y73280.tif,42140,41916,0.9946843853820598
MSA_19100_X78016_Y73408.tif,46422,46248,0.9962517771746154
MSA_19100_X78016_Y73472.tif,42152,41929,0.9947096223192257
MSA_19100_X78080_Y73216.tif,38400,38234,0.9956770833333334
MSA_19100_X78080_Y73280.tif,45261,45132,0.997149864121429
MSA_19100_X78080_Y73792.tif,42654,41767,0.979204763914287
MSA_19100_X78080_Y74112.tif,39264,39009,0.9935055012224939
MSA_19100_X78144_Y73472.tif,39073,38695,0.9903258004248457
MSA_19100_X78208_Y72704.tif,10273,10051,0.9783899542490022
MSA_19100_X78208_Y72832.tif,26470,26320,0.994333207404609
MSA_19100_X78208_Y73408.tif,40116,39915,0.9949895303619504
MSA_19100_X78208_Y73536.tif,36374,36043,0.99090009347336
MSA_19100_X78208_Y73600.tif,35935,35525,0.9885905106442188
MSA_19100_X78208_Y73664.tif,36321,35907,0.9886016354175271
MSA_19100_X78208_Y74368.tif,31715,31402,0.9901308529087183
MSA_19100_X78208_Y74624.tif,18210,17980,0.9873695771554091
MSA_19100_X78272_Y74048.tif,40341,39796,0.9864901712897548
MSA_19100_X78336_Y72832.tif,26127,25685,0.9830826348222146
MSA_19100_X78336_Y73984.tif,41771,41214,0.986665389863781
MSA_19100_X78336_Y74112.tif,44349,43963,0.9912963088231979
MSA_19100_X78336_Y76288.tif,2915,1814,0.6222984562607204
MSA_19100_X78400_Y73856.tif,40110,39616,0.987683869359262
MSA_19100_X78464_Y73856.tif,34003,33643,0.9894126988795107
MSA_19100_X78464_Y74112.tif,38146,37783,0.9904839301630577
MSA_19100_X78464_Y74240.tif,34772,34253,0.9850741976302773
MSA_19100_X78464_Y74496.tif,32733,32286,0.9863440564567867
MSA_19100_X78464_Y74624.tif,27449,27209,0.9912565120769427
MSA_19100_X78592_Y72320.tif,4641,4468,0.9627235509588451
MSA_19100_X78592_Y73216.tif,12238,12162,0.9937898349403498
MSA_19100_X78592_Y73472.tif,23090,22787,0.9868774361195323
MSA_19100_X78592_Y74240.tif,20860,20528,0.9840843720038351
MSA_19100_X78592_Y74752.tif,15685,15232,0.9711189034109021
MSA_19100_X78592_Y74880.tif,9469,9162,0.9675784137712535
MSA_19100_X78720_Y72960.tif,6309,6169,0.9778094785227452
MSA_19100_X78720_Y73344.tif,8103,7882,0.9727261508083426
MSA_19100_X78720_Y73472.tif,16399,15911,0.970242087932191
MSA_19100_X78720_Y74624.tif,10654,10265,0.9634878918715976
MSA_19100_X78848_Y74112.tif,10756,10592,0.9847526961695797
MSA_19100_X78848_Y74240.tif,6093,5895,0.9675036927621861
MSA_19100_X78848_Y74496.tif,7862,7345,0.9342406512337827
MSA_19100_X78848_Y74624.tif,7459,6974,0.9349778790722617
MSA_19100_X78976_Y73600.tif,5442,5316,0.9768467475192943
MSA_19100_X78976_Y73856.tif,16394,15924,0.9713309747468586
MSA_19100_X78976_Y73984.tif,16015,15627,0.975772713081486
MSA_19100_X78976_Y74240.tif,7419,7228,0.9742552904704138
MSA_19100_X79104_Y73600.tif,4986,4807,0.9640994785399117
MSA_19100_X79488_Y75136.tif,7246,6712,0.9263041678167264
MSA_19100_X79488_Y75264.tif,5455,4867,0.8922089825847846
MSA_19100_X80128_Y73088.tif,12670,12087,0.9539857932123126
MSA_19100_X80640_Y72576.tif,4344,3209,0.7387200736648251
MSA_19180_X103936_Y45696.tif,6450,0,0.0
MSA_19180_X103936_Y46080.tif,10171,0,0.0
MSA_19180_X103936_Y46208.tif,6270,0,0.0
MSA_19180_X104064_Y45824.tif,9706,0,0.0
MSA_19180_X104064_Y45952.tif,12725,0,0.0
MSA_19180_X104064_Y46080.tif,6033,0,0.0
MSA_19300_X106112_Y81024.tif,5193,5152,0.99210475640285
MSA_19300_X106240_Y81408.tif,12406,12241,0.9866999838787683
MSA_19300_X106368_Y80256.tif,4585,4399,0.959432933478735
MSA_19300_X106368_Y81536.tif,7426,7144,0.9620253164556962
MSA_19300_X106368_Y81664.tif,12009,11710,0.9751020068282121
MSA_19300_X106496_Y80256.tif,8254,7933,0.9611097649624425
MSA_19300_X106496_Y80512.tif,3969,3711,0.9349962207105065
MSA_19300_X106496_Y81280.tif,4435,4179,0.9422773393461105
MSA_19300_X106624_Y81536.tif,5517,5284,0.9577669023019757
MSA_19300_X106752_Y81408.tif,8124,7732,0.9517479074347612
MSA_19300_X106752_Y81536.tif,9176,8783,0.9571708805579773
MSA_19300_X106880_Y81536.tif,7068,6635,0.938737973967176
MSA_19300_X106880_Y82432.tif,7484,7037,0.9402725815072154
MSA_19300_X106880_Y82560.tif,7868,7602,0.9661921708185054
MSA_19300_X107008_Y82432.tif,7840,7257,0.9256377551020408
MSA_19300_X107136_Y82304.tif,4283,4085,0.9537707214569228
MSA_19340_X95232_Y41216.tif,24546,24277,0.9890409842744236
MSA_19340_X95232_Y41344.tif,23714,23221,0.9792105928987096
MSA_19340_X95360_Y41344.tif,35207,33760,0.9589002187065072
MSA_19340_X95488_Y41472.tif,28724,26980,0.9392842222531681
MSA_19340_X95488_Y41728.tif,6998,6090,0.8702486424692769
MSA_19340_X95616_Y41472.tif,28260,27293,0.9657820240622789
MSA_19340_X95744_Y41216.tif,13101,11340,0.8655827799404625
MSA_19340_X95744_Y41344.tif,22255,20272,0.9108964277690407
MSA_19340_X95872_Y41216.tif,7729,6993,0.9047742269375081
MSA_19340_X95872_Y41344.tif,11104,10162,0.9151657060518732
MSA_19340_X95872_Y41472.tif,11047,10437,0.9447813886122929
MSA_19340_X96640_Y41472.tif,5075,4604,0.907192118226601
MSA_19340_X97280_Y42368.tif,8823,8341,0.9453700555366655
MSA_19780_X86272_Y41344.tif,12579,12255,0.9742427855950394
MSA_19780_X86400_Y41344.tif,17149,16814,0.9804653332555834
MSA_19780_X86528_Y41088.tif,10283,9839,0.9568219391228241
MSA_19780_X86528_Y41344.tif,23076,22427,0.9718755416883342
MSA_19780_X86528_Y41472.tif,28206,27588,0.9780897681344395
MSA_19780_X86656_Y41216.tif,27411,26820,0.9784393126846886
MSA_19780_X86656_Y41600.tif,16276,15802,0.9708773654460555
MSA_19780_X86784_Y41216.tif,21604,21170,0.9799111275689687
MSA_19780_X86912_Y40960.tif,21675,20818,0.9604613610149942
MSA_19780_X86912_Y41600.tif,25580,24819,0.9702501954652072
MSA_19780_X86912_Y41728.tif,16384,15727,0.95989990234375
MSA_19780_X87040_Y41472.tif,28461,27708,0.9735427427005375
MSA_19780_X87040_Y41728.tif,14978,14528,0.9699559353718787
MSA_19780_X87168_Y41216.tif,13031,12460,0.9561814135522984
MSA_19780_X87296_Y41216.tif,13011,12585,0.9672584735992622
MSA_19780_X87424_Y41088.tif,5277,5143,0.9746067841576653
MSA_19780_X87424_Y41344.tif,7809,7541,0.9656806249199641
MSA_20700_X137088_Y37632.tif,11482,11288,0.9831039888521164
MSA_20700_X137344_Y37376.tif,5807,5220,0.8989151024625452
MSA_20700_X137344_Y37632.tif,7620,7363,0.9662729658792651
MSA_20700_X137344_Y37760.tif,9104,8856,0.9727592267135325
MSA_20700_X137472_Y37248.tif,7484,6898,0.9216996258685195
MSA_20700_X137472_Y37760.tif,7465,7226,0.9679839249832551
MSA_20700_X137472_Y37888.tif,7467,7196,0.9637069773670818
MSA_20700_X137600_Y37504.tif,10566,10331,0.9777588491387469
MSA_20700_X137728_Y37248.tif,8943,8616,0.9634350888963435
MSA_20700_X137856_Y37376.tif,16650,16181,0.9718318318318319
MSA_20700_X137984_Y37120.tif,7974,7694,0.9648858791070981
MSA_20700_X138112_Y37120.tif,6601,6346,0.9613694894712922
MSA_20940_X19328_Y67200.tif,1386,0,0.0
MSA_20940_X19456_Y66944.tif,2569,0,0.0
MSA_20940_X19968_Y68224.tif,8007,0,0.0
MSA_20940_X20096_Y67840.tif,4906,0,0.0
MSA_20940_X20096_Y67968.tif,9484,0,0.0
MSA_20940_X20096_Y68224.tif,16412,0,0.0
MSA_20940_X20096_Y68352.tif,5067,0,0.0
MSA_20940_X20352_Y67584.tif,7036,0,0.0
MSA_20940_X20608_Y68096.tif,3827,0,0.0
MSA_23420_X10624_Y50688.tif,10447,9656,0.924284483583804
MSA_23420_X10624_Y51584.tif,4420,2694,0.609502262443439
MSA_23420_X10752_Y50560.tif,27606,26573,0.9625805984206331
MSA_23420_X10752_Y51072.tif,4829,3655,0.7568854835369642
MSA_23420_X10816_Y50688.tif,38641,37692,0.975440594187521
MSA_23420_X10880_Y50560.tif,41925,41234,0.9835181872391174
MSA_23420_X10880_Y50688.tif,46063,45169,0.9805917981894362
MSA_23420_X10944_Y50816.tif,44827,43636,0.9734311910232673
MSA_23420_X10944_Y50880.tif,41443,39693,0.9577733272205198
